city_id,city_name,total,from_0_to_9,from_10_to_19,from_20_to_29,from_30_to_39,from_40_to_49,from_50_to_59,from_60_to_69,from_70_to_79,from_80_to_older
320490,São Mateus,130611,19832,19636,21746,21501,17522,14391,9510,4310,2163
320495,São Roque do Canaã,12415,1546,1550,1834,1880,1762,1665,1146,644,388
320500,Serra,517510,81068,80884,87824,90667,68942,52201,35281,14344,6299
320501,Sooretama,30070,5828,5244,5117,4842,3858,2516,1550,736,379
320503,Vargem Alta,21402,3272,3101,3321,3292,2927,2570,1625,811,483
320506,Venda Nova do Imigrante,25277,3187,3451,4114,4279,3685,2973,1972,1027,589
320510,Viana,78239,11525,11974,13146,14210,10575,8072,5409,2269,1059
320515,Vila Pavão,9208,1210,1182,1450,1538,1391,1128,695,375,239
320517,Vila Valério,14080,1951,1978,2200,2327,2081,1736,1067,473,267
320520,Vila Velha,493838,62854,68001,76137,84052,69395,59564,42594,20605,10636
320530,Vitória,362097,43404,47472,53274,63288,50159,42928,34560,17301,9711
330010,Angra dos Reis,203785,29579,29309,34636,34694,29045,22559,14728,6670,2565
330015,Aperibé,11759,1350,1380,1678,1970,1610,1601,1188,656,326
330020,Araruama,132400,17549,16455,19436,18991,18230,17453,13235,7364,3687
330022,Areal,12572,1650,1601,1943,1902,1766,1580,1207,625,298
330023,Armação dos Búzios,33870,5037,4730,5667,5239,4943,4167,2582,1095,410
330025,Arraial do Cabo,30349,3937,3847,4402,4194,4211,4420,3038,1597,703
330030,Barra do Piraí,100374,12623,12636,14458,15000,13909,13299,10366,5320,2763
330040,Barra Mansa,184412,22706,22899,27324,28604,25910,24931,18378,9288,4372
330045,Belford Roxo,510906,75155,73054,86710,78806,72540,58948,39346,18615,7732
330050,Bom Jardim,27446,3456,3408,4002,4258,3986,3604,2603,1387,742
330060,Bom Jesus do Itabapoana,37096,4491,4486,5296,5319,5157,5244,3744,2113,1246
330070,Cabo Frio,226525,31776,29640,35773,33433,31020,29526,20729,10282,4346
330080,Cachoeiras de Macacu,58937,7986,7574,9137,8879,8497,7492,5292,2742,1338
330090,Cambuci,15505,1711,1693,1997,2210,2267,2275,1725,1022,605
330100,Campos dos Goytacazes,507548,72518,69908,79472,80388,68061,60935,42763,22287,11216
330110,Cantagalo,20172,2648,2444,2817,2908,2755,2758,2005,1207,630
330093,Carapebus,16301,2345,2197,2571,2491,2396,2007,1330,666,298
330115,Cardoso Moreira,12823,1689,1510,1714,1897,1841,1668,1227,796,481
330120,Carmo,18895,2491,2377,2690,2756,2691,2488,1865,974,563
330130,Casimiro de Abreu,44184,6611,6198,6800,7062,6242,5181,3567,1692,831
330095,Comendador Levy Gasparian,8561,1139,1100,1259,1240,1142,1143,855,468,215
330140,Conceição de Macabu,23228,3221,3045,3659,3351,3240,3133,1990,1054,535
330150,Cordeiro,21926,2698,2724,3208,3304,2992,2966,2162,1222,650
330160,Duas Barras,11492,1581,1483,1708,1761,1605,1562,1036,487,269
330170,Duque de Caxias,919596,132501,129248,153413,144193,128908,107374,73589,35074,15296
330180,Engenheiro Paulo de Frontin,14002,1522,1608,2045,2266,2054,1958,1411,754,384
330185,Guapimirim,60517,8951,8529,9951,9670,8458,7078,4560,2296,1024
330187,Iguaba Grande,28310,3315,3231,4039,3785,3948,4124,3070,1922,876
330190,Itaboraí,240592,33559,31730,38219,36814,36096,29756,20330,9955,4133
330200,Itaguaí,133019,19788,18840,21907,21879,18960,14712,10289,4726,1918
330205,Italva,15207,1763,1708,1945,2223,2057,2242,1670,1038,561
330210,Itaocara,23234,2571,2579,3032,3350,3289,3421,2520,1570,902
330220,Itaperuna,103224,12042,12426,14685,16189,15008,14056,10258,5605,2955
330225,Itatiaia,31805,4290,4184,4786,5061,4687,3983,2766,1440,608
330227,Japeri,104768,16382,15884,18844,17393,14326,10595,6728,3234,1382
330230,Laje do Muriaé,7355,932,944,1082,1041,1016,1000,713,412,215
330240,Macaé,256672,39422,37948,45396,48768,34415,25445,15824,6601,2853
330245,Macuco,5599,881,788,726,853,757,639,507,312,136
330250,Magé,245071,36483,34383,40162,36782,33538,29107,19952,10162,4502
330260,Mangaratiba,44468,5685,5624,7008,6839,6667,6023,3885,1947,790
330270,Maricá,161207,19501,18517,23801,25346,24672,22439,15806,7806,3319
330280,Mendes,18614,2003,2056,2568,2698,2700,2830,2101,1063,595
330285,Mesquita,176103,23925,23790,27739,26446,24819,21884,15718,8108,3674
330290,Miguel Pereira,25538,2817,2796,3563,3446,3470,3733,2951,1763,999
330300,Miracema,27174,3594,3393,3829,3946,3647,3578,2653,1580,954
330310,Natividade,15317,1875,1767,2097,2204,2083,2213,1627,882,569
330320,Nilópolis,162485,20036,20733,23964,25110,23370,20799,16102,8243,4128
330330,Niterói,513584,50719,56147,68782,81530,73435,68477,58752,34924,20818
330340,Nova Friburgo,190631,21860,22598,26437,28359,27358,26189,20496,11495,5839
330350,Nova Iguaçu,821128,116024,114213,135683,124686,115318,98384,67707,34034,15079
330360,Paracambi,52257,5194,5889,8900,8825,8141,7220,4588,2406,1094
330370,Paraíba do Sul,44285,6141,5786,6447,6443,5941,5779,4182,2306,1260
330380,Paraty,43165,6839,5961,6843,6802,6221,4988,3379,1497,635
330385,Paty do Alferes,27769,3747,3561,4278,4083,3673,3663,2591,1396,777
330390,Petrópolis,306191,36573,37896,45711,45214,43138,40402,30525,17620,9112
330395,Pinheiral,25156,3327,3240,3868,4005,3417,3198,2507,1094,500
330400,Piraí,29277,3563,3470,4498,4480,4291,3884,2854,1497,740
330410,Porciúncula,18847,2622,2418,2778,2809,2535,2509,1694,914,568
330411,Porto Real,19683,2939,2849,3332,3190,2730,2239,1443,675,286
330412,Quatis,14302,2092,1875,2134,2256,1994,1709,1282,650,310
330414,Queimados,150319,23060,21726,25411,23150,21253,16820,11153,5398,2348
330415,Quissamã,24700,3569,3388,4018,3918,3290,3133,1904,997,483
330420,Resende,131341,17651,17151,20243,21189,18857,16137,11549,5859,2705
330430,Rio Bonito,60201,7758,7784,9234,9626,8963,7342,5272,2800,1422
330440,Rio Claro,18529,2451,2370,2747,2710,2751,2475,1689,892,444
330450,Rio das Flores,9284,1303,1246,1464,1390,1288,1141,778,456,218
330452,Rio das Ostras,150674,23219,20845,24860,26417,22770,16994,9863,4049,1657
330455,Rio de Janeiro,6718903,803545,847248,993535,1061430,950893,821344,658129,368641,214138
330460,Santa Maria Madalena,10404,1351,1253,1423,1384,1522,1420,1101,604,346
330470,Santo Antônio de Pádua,42479,5036,5081,5996,6226,6103,5866,4224,2573,1374
330480,São Fidélis,38669,4744,4592,5444,5726,5363,5341,3858,2310,1291
330475,São Francisco de Itabapoana,42205,6095,5322,6399,6328,5836,5397,3811,1998,1019
330490,São Gonçalo,1084839,132606,137803,168780,172042,160211,138713,100166,51362,23156
330500,São João da Barra,36102,4705,4512,5563,5485,4903,4895,3384,1842,813
330510,São João de Meriti,472406,63966,64348,74252,72386,66552,58190,42403,20832,9477
330513,São José de Ubá,7171,889,825,996,1051,1067,1010,667,451,215
330515,São José do Vale do Rio Preto,21795,2903,2880,3590,3273,3110,2796,1848,965,430
330520,São Pedro da Aldeia,104476,14855,14058,16918,15425,14761,13230,8789,4499,1941
330530,São Sebastião do Alto,9357,1207,1057,1304,1364,1340,1292,970,522,301
330540,Sapucaia,18228,2414,2322,2792,2709,2490,2439,1746,881,435
330550,Saquarema,89170,11931,11327,13515,13429,11830,11842,8699,4556,2041
330555,Seropédica,82312,11505,11623,13786,12967,11208,9645,6834,3215,1529
330560,Silva Jardim,21774,3304,2944,3420,3216,3030,2637,1790,928,505
330570,Sumidouro,15623,2065,2005,2394,2449,2272,2068,1378,656,336
330575,Tanguá,34309,4873,4680,5333,5294,5176,4101,2792,1445,615
330580,Teresópolis,182594,23000,23431,27846,27341,25217,23579,17543,9745,4892
330590,Trajano de Moraes,10626,1398,1246,1449,1601,1461,1498,1023,616,334
330600,Três Rios,81804,11164,10623,12154,12347,11144,10520,7814,4072,1966
330610,Valença,76523,9426,9468,11024,11080,10087,10306,8028,4590,2514
330615,Varre-Sai,11000,1923,1642,1590,1776,1471,1247,780,376,195
330620,Vassouras,36896,4622,4767,5697,5753,4832,4691,3522,1950,1062
330630,Volta Redonda,273012,31731,32431,39304,43163,37041,37266,30572,14416,7088
350010,Adamantina,35068,3544,3751,4590,5397,4923,5136,3926,2369,1432
350020,Adolfo,3562,394,382,445,533,490,551,432,224,111
350030,Aguaí,36305,5313,5134,5777,6051,4707,4111,2968,1470,774
350040,Águas da Prata,8180,876,867,1006,1189,1084,1227,1001,560,370
350050,Águas de Lindóia,18705,2199,2159,2637,2919,2679,2511,1873,1073,655
350055,Águas de Santa Bárbara,6075,828,723,891,850,851,810,607,337,178
350060,Águas de São Pedro,3451,304,319,410,463,451,539,412,331,222
350070,Agudos,37214,5159,4817,5733,6067,5290,4451,3280,1616,801
350075,Alambari,6025,960,863,913,997,786,635,502,248,121
350080,Alfredo Marcondes,4166,386,439,494,580,603,621,482,353,208
350090,Altair,4160,639,612,679,725,571,446,252,164,72
350100,Altinópolis,16184,1925,1968,2431,2565,2154,2044,1655,942,500
350110,Alto Alegre,4099,437,437,535,635,519,571,463,328,174
350115,Alumínio,18628,2813,2819,3056,3035,2605,2056,1290,671,283
350120,Álvares Florence,3679,320,322,441,508,519,648,478,301,142
350130,Álvares Machado,24915,3071,3195,3724,3686,3453,3299,2372,1410,705
350140,Álvaro de Carvalho,5227,596,682,869,1138,785,480,371,204,102
350150,Alvinlândia,3222,500,435,477,488,467,351,269,161,74
350160,Americana,239597,27212,28382,34754,40966,35333,31971,23091,11661,6227
350170,Américo Brasiliense,40504,6171,5992,6794,7072,5713,4381,2616,1264,501
350180,Américo de Campos,5969,657,672,795,905,808,854,668,413,197
350190,Amparo,72195,8050,8437,10464,12228,10426,9221,7091,3959,2319
350200,Analândia,4995,708,638,707,796,634,571,479,299,163
350210,Andradina,57157,6534,6569,7990,8912,8568,7776,5698,3385,1725
350220,Angatuba,25228,3636,3447,3912,3908,3397,3121,2147,1124,536
350230,Anhembi,6724,1105,951,1042,1005,921,765,546,259,130
350240,Anhumas,4115,540,535,596,637,568,546,366,210,117
350250,Aparecida,36157,4652,4672,5275,5967,5047,4652,3348,1701,843
350260,Aparecida d'Oeste,4196,415,423,513,518,620,659,535,322,191
350270,Apiaí,24374,3616,3223,3833,3482,3443,2893,2098,1191,595
350275,Araçariguama,22364,4011,3668,3775,3618,2913,2140,1351,629,259
350280,Araçatuba,197016,22537,22633,27162,31908,29629,27022,19682,10734,5709
350290,Araçoiaba da Serra,34146,4742,4345,5073,5127,5014,4484,3064,1575,722
350300,Aramina,5620,663,677,825,937,747,766,522,315,168
350310,Arandu,6357,841,776,1003,947,913,794,619,314,150
350315,Arapeí,2469,340,313,367,359,330,351,212,120,77
350320,Araraquara,236072,27259,28318,34128,40594,34042,29929,22480,12327,6995
350330,Araras,134236,16392,16393,20269,23010,19084,16900,12299,6482,3407
350335,Arco-Íris,1791,213,182,236,268,256,256,200,123,57
350340,Arealva,8560,979,1007,1100,1182,1108,1263,958,621,342
350350,Areias,3886,610,531,610,550,548,472,310,159,96
350360,Areiópolis,11129,1685,1671,1846,1876,1601,1237,708,347,158
350370,Ariranha,9668,1307,1303,1482,1656,1351,1068,804,432,265
350380,Artur Nogueira,54408,7629,7767,8637,9316,7585,6235,4085,2153,1001
350390,Arujá,89824,13130,12911,14548,14984,12498,10155,7197,3111,1290
350395,Aspásia,1822,188,199,234,261,254,320,201,114,51
350400,Assis,104386,12570,12882,14931,17182,14788,13410,10034,5519,3070
350410,Atibaia,142761,18235,18187,20654,23173,20367,17641,13303,7286,3915
350420,Auriflama,15189,1621,1714,2175,2431,2153,2135,1518,933,509
350430,Avaí,5403,792,735,910,811,713,654,452,222,114
350440,Avanhandava,13649,1785,1958,2558,2838,1728,1350,826,409,197
350450,Avaré,90655,12092,11917,13349,14673,12823,10771,8230,4427,2373
350460,Bady Bassitt,17502,2184,2186,2694,2724,2740,2226,1549,794,405
350470,Balbinos,5735,93,192,811,3309,925,223,110,45,27
350480,Bálsamo,9068,1014,981,1237,1393,1316,1297,934,565,331
350490,Bananal,10945,1591,1440,1613,1581,1494,1331,966,592,337
350500,Barão de Antonina,3469,533,459,477,482,448,435,352,185,98
350510,Barbosa,7402,1043,995,1146,1096,1018,945,609,364,186
350520,Bariri,35264,4539,4663,5260,5593,4636,4333,3242,1840,1158
350530,Barra Bonita,36126,3803,3941,4900,5780,5578,5240,3710,2071,1103
350535,Barra do Chapéu,5724,971,759,886,871,764,640,450,252,131
350540,Barra do Turvo,7659,1333,995,1110,1001,988,872,715,437,208
350550,Barretos,122098,15145,14987,17881,20778,17398,15371,11079,6184,3275
350560,Barrinha,32812,5443,5214,5574,5919,4330,3146,1884,880,422
350570,Barueri,274182,40781,40545,45284,47186,38773,30263,19518,8519,3313
350580,Bastos,20953,2734,2658,2971,3121,2967,2950,1946,1058,548
350590,Batatais,62508,7683,7916,9418,10220,8479,7612,6057,3275,1848
350600,Bauru,376818,46177,48185,55048,62486,53874,46715,35010,18900,10423
350610,Bebedouro,77496,9257,9200,11252,12416,11132,9849,7661,4350,2379
350620,Bento de Abreu,2980,423,393,472,483,425,357,223,129,75
350630,Bernardino de Campos,11148,1409,1332,1611,1608,1502,1445,1088,708,445
350635,Bertioga,63249,11041,10400,10272,9766,8730,6691,3956,1739,654
350640,Bilac,8034,785,918,1148,1301,1217,1089,827,475,274
350650,Birigui,123638,14988,15246,17830,20077,18891,16200,11319,6110,2977
350660,Biritiba-Mirim,32598,4994,4628,5081,5073,4395,3822,2492,1462,651
350670,Boa Esperança do Sul,14923,2255,2115,2448,2400,2041,1750,1121,542,251
350680,Bocaina,12329,1622,1685,1899,2128,1757,1448,971,506,313
350690,Bofete,11730,1695,1473,1651,1588,1581,1625,1178,664,275
350700,Boituva,60997,8803,8670,9808,10809,8659,6763,4376,2151,958
350710,Bom Jesus dos Perdões,25448,3704,3670,4140,4282,3588,2900,1783,952,429
350715,Bom Sucesso de Itararé,3954,735,620,706,568,521,408,234,111,51
350720,Borá,837,110,93,154,157,122,92,72,24,13
350730,Boracéia,4823,739,675,759,760,609,527,382,247,125
350740,Borborema,16046,1913,2047,2241,2622,2261,2120,1539,832,471
350745,Borebi,2653,412,378,407,386,366,324,224,98,58
350750,Botucatu,146497,19202,19062,21586,24266,20619,17222,13210,7225,4105
350760,Bragança Paulista,168668,20841,21070,25693,28080,24658,20556,15389,8179,4202
350770,Braúna,5686,772,776,801,925,732,637,520,321,202
350775,Brejo Alegre,2865,346,369,454,470,428,336,251,144,67
350780,Brodowski,24939,3261,3377,4059,4017,3338,3018,2095,1141,633
350790,Brotas,24403,3425,3313,3820,3881,3365,2848,2011,1125,615
350800,Buri,19878,3524,3056,3127,2865,2539,2109,1487,790,381
350810,Buritama,17144,2189,2019,2413,2676,2496,2318,1642,951,440
350820,Buritizal,4481,560,551,640,713,608,580,441,254,134
350830,Cabrália Paulista,4264,593,559,677,639,597,521,375,203,100
350840,Cabreúva,49707,8038,7790,8406,8298,6779,5187,2995,1560,654
350850,Caçapava,94263,12804,12334,13922,15419,13528,11358,8325,4499,2074
350860,Cachoeira Paulista,33327,4531,4288,4832,5427,4668,4067,3034,1640,840
350870,Caconde,18985,2546,2415,2817,2684,2455,2527,1852,1105,584
350880,Cafelândia,17767,2262,2145,2589,2839,2478,2171,1729,974,580
350890,Caiabu,4191,491,498,614,612,559,618,401,249,149
350900,Caieiras,101470,15044,14427,16702,17040,14633,11962,7262,3174,1226
350910,Caiuá,5874,674,677,788,871,885,901,578,330,170
350920,Cajamar,76801,12357,12082,13518,13252,10772,7655,4473,1933,759
350925,Cajati,28549,4857,4043,4534,4182,3899,3032,2150,1229,623
350930,Cajobi,10542,1177,1291,1610,1790,1392,1366,1010,590,316
350940,Cajuru,26167,3747,3550,4127,4182,3468,3061,2126,1214,692
350945,Campina do Monte Alegre,6024,874,828,891,913,814,785,502,270,147
350950,Campinas,1204073,145247,153984,180954,206429,174713,144983,109151,58254,30358
350960,Campo Limpo Paulista,84650,12394,11745,13307,14304,11843,9722,6950,3085,1300
350970,Campos do Jordão,52088,7529,7318,8511,8368,7704,6181,3861,1801,815
350980,Campos Novos Paulista,4965,745,692,743,720,650,598,410,275,132
350990,Cananéia,12540,1933,1647,1896,1714,1752,1442,1153,662,341
350995,Canas,5138,950,837,821,838,624,534,315,149,70
351000,Cândido Mota,31280,4017,3824,4515,4746,4283,4195,3081,1690,929
351010,Cândido Rodrigues,2793,265,322,360,446,364,411,288,216,121
351015,Canitar,5216,911,874,855,790,703,520,328,163,72
351020,Capão Bonito,47138,6982,6472,7467,7133,6550,5468,3883,2181,1002
351030,Capela do Alto,20706,3005,2951,3473,3333,2865,2433,1534,789,323
351040,Capivari,55768,8032,7922,8778,9339,7950,6310,4195,2110,1132
351050,Caraguatatuba,121532,17968,16584,18415,18720,17610,14261,10312,5373,2289
351060,Carapicuíba,400927,60977,60357,63674,68634,57565,42103,29206,13597,4814
351070,Cardoso,12326,1533,1379,1602,1876,1712,1745,1319,780,380
351080,Casa Branca,30380,3642,3776,4581,5283,4264,3758,2739,1479,858
351090,Cássia dos Coqueiros,2523,291,290,369,355,328,350,281,158,101
351100,Castilho,21006,3032,2670,3094,3234,3152,2627,1788,942,467
351110,Catanduva,121862,13924,13806,16999,20149,17628,16118,12187,6934,4117
351120,Catiguá,7804,977,1024,1139,1298,1134,1026,676,337,193
351130,Cedral,9237,1044,1090,1238,1434,1353,1189,911,599,379
351140,Cerqueira César,19985,2904,2834,3124,3006,2663,2251,1698,973,532
351150,Cerquilho,48949,6322,6434,7509,8388,7027,5844,4272,2103,1050
351160,Cesário Lange,18148,2614,2579,2907,3044,2548,1964,1388,777,327
351170,Charqueada,17190,2401,2387,2835,2905,2382,1880,1332,713,355
355720,Chavantes,12418,1774,1638,1832,1882,1733,1489,1145,631,294
351190,Clementina,8617,1351,1347,1418,1660,968,824,553,305,191
351200,Colina,18468,2270,2316,2777,3140,2508,2369,1664,928,496
351210,Colômbia,6210,820,785,1032,1035,907,741,502,283,105
351220,Conchal,28050,4078,4098,4837,4840,3564,2980,2049,1088,516
351230,Conchas,17896,2609,2395,2486,2584,2349,2306,1694,941,532
351240,Cordeirópolis,24528,3275,3431,3922,4095,3440,2766,1968,1057,574
351250,Coroados,6058,833,730,908,971,901,717,564,281,153
351260,Coronel Macedo,4681,639,563,671,626,648,672,476,258,128
351270,Corumbataí,4055,513,524,611,648,557,522,375,203,102
351280,Cosmópolis,72252,10801,10745,11870,12754,9962,7781,4885,2381,1073
351290,Cosmorama,7307,749,767,949,1127,993,1023,840,557,302
351300,Cotia,249210,37811,35976,40182,42719,35761,27589,18020,7892,3260
351310,Cravinhos,35292,4750,4810,5633,5851,4855,4143,2999,1491,760
351320,Cristais Paulista,8631,1153,1117,1328,1444,1158,1079,810,360,182
351330,Cruzália,2073,214,216,252,307,287,354,236,127,80
351340,Cruzeiro,82238,11001,10609,12183,13172,11420,10249,7723,3936,1945
351350,Cubatão,130705,19689,20104,21342,22060,18174,14697,9042,3973,1624
351360,Cunha,21547,2583,2530,3251,3143,3191,3055,2042,1214,538
351370,Descalvado,33718,3951,3964,4878,5683,4819,4246,3236,1866,1075
351380,Diadema,423884,61606,63578,68190,72455,61708,47110,30391,13586,5260
351385,Dirce Reis,1793,209,173,229,257,261,280,186,136,62
351390,Divinolândia,11146,1146,1153,1601,1699,1590,1604,1304,685,364
351400,Dobrada,8929,1468,1505,1522,1558,1082,835,541,284,134
351410,Dois Córregos,27315,4109,3892,4182,4435,3585,2938,2138,1260,776
351420,Dolcinópolis,2115,209,227,272,272,326,316,255,155,83
351430,Dourado,8873,1011,1054,1243,1368,1235,1171,933,533,325
351440,Dracena,46793,4801,5024,6425,7818,6899,6349,4882,2894,1701
351450,Duartina,12445,1395,1409,1690,1870,1773,1728,1324,772,484
351460,Dumont,9868,1342,1468,1678,1782,1274,1052,745,338,189
351470,Echaporã,6102,793,721,846,834,797,864,608,397,242
351480,Eldorado,15494,2684,2217,2478,2084,1939,1718,1211,766,397
351490,Elias Fausto,17772,2452,2477,2819,3046,2525,2081,1370,674,328
351492,Elisiário,3651,457,451,573,639,544,389,313,177,108
351495,Embaúba,2452,281,303,337,410,321,335,251,139,75
351500,Embu das Artes,273726,43599,42338,45950,46533,39132,27577,18091,8010,2496
351510,Embu-Guaçu,69385,10437,10173,11155,11018,9714,7713,5351,2694,1130
351512,Emilianópolis,3214,366,377,448,456,468,448,318,222,111
351515,Engenheiro Coelho,20773,3422,3764,3534,3884,2564,1792,989,561,263
351518,Espírito Santo do Pinhal,44330,5078,5311,6482,7085,6414,5871,4304,2412,1373
351519,Espírito Santo do Turvo,4829,778,720,811,754,612,560,356,170,68
