,Rt_high_95,Rt_low_95,Rt_most_likely,Rt_most_likely_growth,Rt_most_likely_mavg,Rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed
3821,1.37,1.07,1.23,estabilizando,1.3,1.3,2020-06-13,43,2020-09-16 18:31:26
3822,1.36,1.06,1.23,estabilizando,1.3,1.3,2020-06-14,43,2020-09-16 18:31:26
3823,1.37,1.07,1.24,estabilizando,1.2,1.2,2020-06-15,43,2020-09-16 18:31:26
3824,1.39,1.1,1.25,estabilizando,1.2,1.2,2020-06-16,43,2020-09-16 18:31:26
3825,1.39,1.1,1.27,estabilizando,1.2,1.2,2020-06-17,43,2020-09-16 18:31:26
3826,1.4,1.11,1.28,estabilizando,1.2,1.2,2020-06-18,43,2020-09-16 18:31:26
3827,1.41,1.13,1.28,estabilizando,1.3,1.3,2020-06-19,43,2020-09-16 18:31:26
3828,1.41,1.13,1.29,estabilizando,1.3,1.3,2020-06-20,43,2020-09-16 18:31:26
3829,1.41,1.14,1.29,estabilizando,1.3,1.3,2020-06-21,43,2020-09-16 18:31:26
3830,1.41,1.14,1.28,estabilizando,1.3,1.3,2020-06-22,43,2020-09-16 18:31:26
3831,1.4,1.13,1.28,estabilizando,1.3,1.3,2020-06-23,43,2020-09-16 18:31:26
3832,1.41,1.15,1.29,estabilizando,1.3,1.3,2020-06-24,43,2020-09-16 18:31:26
3833,1.41,1.15,1.29,estabilizando,1.3,1.3,2020-06-25,43,2020-09-16 18:31:26
3834,1.41,1.15,1.3,estabilizando,1.3,1.3,2020-06-26,43,2020-09-16 18:31:26
3835,1.42,1.17,1.3,estabilizando,1.3,1.3,2020-06-27,43,2020-09-16 18:31:26
3836,1.41,1.16,1.3,estabilizando,1.3,1.3,2020-06-28,43,2020-09-16 18:31:26
3837,1.4,1.15,1.29,estabilizando,1.3,1.3,2020-06-29,43,2020-09-16 18:31:26
3838,1.39,1.15,1.28,estabilizando,1.3,1.3,2020-06-30,43,2020-09-16 18:31:26
3839,1.38,1.14,1.27,estabilizando,1.3,1.3,2020-07-01,43,2020-09-16 18:31:26
3840,1.37,1.13,1.27,estabilizando,1.3,1.3,2020-07-02,43,2020-09-16 18:31:26
3841,1.37,1.14,1.26,estabilizando,1.3,1.3,2020-07-03,43,2020-09-16 18:31:26
3842,1.36,1.13,1.26,estabilizando,1.3,1.3,2020-07-04,43,2020-09-16 18:31:26
3843,1.36,1.13,1.25,estabilizando,1.3,1.3,2020-07-05,43,2020-09-16 18:31:26
3844,1.35,1.12,1.25,estabilizando,1.3,1.3,2020-07-06,43,2020-09-16 18:31:26
3845,1.34,1.11,1.25,estabilizando,1.3,1.3,2020-07-07,43,2020-09-16 18:31:26
3846,1.34,1.12,1.24,estabilizando,1.3,1.3,2020-07-08,43,2020-09-16 18:31:26
3847,1.33,1.11,1.23,estabilizando,1.2,1.2,2020-07-09,43,2020-09-16 18:31:26
3848,1.32,1.1,1.22,estabilizando,1.2,1.2,2020-07-10,43,2020-09-16 18:31:26
3849,1.31,1.09,1.21,estabilizando,1.2,1.2,2020-07-11,43,2020-09-16 18:31:26
3850,1.29,1.07,1.2,estabilizando,1.2,1.2,2020-07-12,43,2020-09-16 18:31:26
3851,1.3,1.09,1.2,estabilizando,1.2,1.2,2020-07-13,43,2020-09-16 18:31:26
3852,1.3,1.09,1.2,estabilizando,1.2,1.2,2020-07-14,43,2020-09-16 18:31:26
3853,1.3,1.09,1.2,estabilizando,1.2,1.2,2020-07-15,43,2020-09-16 18:31:26
3854,1.3,1.09,1.21,estabilizando,1.2,1.2,2020-07-16,43,2020-09-16 18:31:26
3855,1.3,1.09,1.2,estabilizando,1.2,1.2,2020-07-17,43,2020-09-16 18:31:26
3856,1.29,1.08,1.2,estabilizando,1.2,1.2,2020-07-18,43,2020-09-16 18:31:26
3857,1.29,1.08,1.2,estabilizando,1.2,1.2,2020-07-19,43,2020-09-16 18:31:26
3858,1.29,1.09,1.2,estabilizando,1.2,1.2,2020-07-20,43,2020-09-16 18:31:26
3859,1.3,1.1,1.2,estabilizando,1.2,1.2,2020-07-21,43,2020-09-16 18:31:26
3860,1.31,1.11,1.22,estabilizando,1.2,1.2,2020-07-22,43,2020-09-16 18:31:26
3861,1.32,1.12,1.24,estabilizando,1.2,1.2,2020-07-23,43,2020-09-16 18:31:26
3862,1.34,1.14,1.25,estabilizando,1.2,1.2,2020-07-24,43,2020-09-16 18:31:26
3863,1.35,1.15,1.26,estabilizando,1.2,1.2,2020-07-25,43,2020-09-16 18:31:26
3864,1.35,1.16,1.26,estabilizando,1.2,1.2,2020-07-26,43,2020-09-16 18:31:26
3865,1.34,1.15,1.26,estabilizando,1.2,1.2,2020-07-27,43,2020-09-16 18:31:26
3866,1.32,1.13,1.23,estabilizando,1.2,1.2,2020-07-28,43,2020-09-16 18:31:26
3867,1.29,1.1,1.21,estabilizando,1.2,1.2,2020-07-29,43,2020-09-16 18:31:26
3868,1.26,1.07,1.18,estabilizando,1.2,1.2,2020-07-30,43,2020-09-16 18:31:26
3869,1.24,1.05,1.16,estabilizando,1.2,1.2,2020-07-31,43,2020-09-16 18:31:26
3870,1.23,1.04,1.15,estabilizando,1.2,1.2,2020-08-01,43,2020-09-16 18:31:26
3871,1.23,1.04,1.15,estabilizando,1.2,1.2,2020-08-02,43,2020-09-16 18:31:26
3872,1.23,1.05,1.15,estabilizando,1.2,1.2,2020-08-03,43,2020-09-16 18:31:26
3873,1.23,1.05,1.15,estabilizando,1.2,1.2,2020-08-04,43,2020-09-16 18:31:26
3874,1.24,1.06,1.15,estabilizando,1.2,1.2,2020-08-05,43,2020-09-16 18:31:26
3875,1.24,1.06,1.16,estabilizando,1.2,1.2,2020-08-06,43,2020-09-16 18:31:26
3876,1.24,1.06,1.16,estabilizando,1.2,1.2,2020-08-07,43,2020-09-16 18:31:26
3877,1.24,1.06,1.16,estabilizando,1.2,1.2,2020-08-08,43,2020-09-16 18:31:26
3878,1.23,1.05,1.15,estabilizando,1.2,1.2,2020-08-09,43,2020-09-16 18:31:26
3879,1.23,1.05,1.15,estabilizando,1.2,1.2,2020-08-10,43,2020-09-16 18:31:26
3880,1.23,1.05,1.16,estabilizando,1.2,1.2,2020-08-11,43,2020-09-16 18:31:26
3881,1.23,1.05,1.16,estabilizando,1.2,1.2,2020-08-12,43,2020-09-16 18:31:26
3882,1.23,1.05,1.16,estabilizando,1.2,1.2,2020-08-13,43,2020-09-16 18:31:26
3883,1.23,1.05,1.16,estabilizando,1.2,1.2,2020-08-14,43,2020-09-16 18:31:26
3884,1.22,1.05,1.15,estabilizando,1.2,1.2,2020-08-15,43,2020-09-16 18:31:26
3885,1.21,1.04,1.13,estabilizando,1.2,1.2,2020-08-16,43,2020-09-16 18:31:26
3886,1.19,1.02,1.12,estabilizando,1.1,1.1,2020-08-17,43,2020-09-16 18:31:26
3887,1.17,1.0,1.09,estabilizando,1.1,1.1,2020-08-18,43,2020-09-16 18:31:26
3888,1.14,0.97,1.06,estabilizando,1.1,1.1,2020-08-19,43,2020-09-16 18:31:26
3889,1.12,0.95,1.04,estabilizando,1.1,1.1,2020-08-20,43,2020-09-16 18:31:26
3890,1.1,0.93,1.02,estabilizando,1.1,1.1,2020-08-21,43,2020-09-16 18:31:26
3891,1.09,0.92,1.02,estabilizando,1.1,1.1,2020-08-22,43,2020-09-16 18:31:26
3892,1.1,0.93,1.02,estabilizando,1.1,1.1,2020-08-23,43,2020-09-16 18:31:26
3893,1.1,0.93,1.02,estabilizando,1.0,1.0,2020-08-24,43,2020-09-16 18:31:26
3894,1.12,0.95,1.04,estabilizando,1.0,1.0,2020-08-25,43,2020-09-16 18:31:26
3895,1.14,0.97,1.06,estabilizando,1.0,1.0,2020-08-26,43,2020-09-16 18:31:26
3896,1.16,0.99,1.08,estabilizando,1.0,1.0,2020-08-27,43,2020-09-16 18:31:26
3897,1.18,1.01,1.1,estabilizando,1.0,1.0,2020-08-28,43,2020-09-16 18:31:26
3898,1.19,1.02,1.11,estabilizando,1.1,1.1,2020-08-29,43,2020-09-16 18:31:26
3899,1.19,1.02,1.12,estabilizando,1.1,1.1,2020-08-30,43,2020-09-16 18:31:26
3900,1.2,1.03,1.12,estabilizando,1.1,1.1,2020-08-31,43,2020-09-16 18:31:26
3901,1.2,1.03,1.12,estabilizando,1.1,1.1,2020-09-01,43,2020-09-16 18:31:26
3902,1.21,1.04,1.13,estabilizando,1.1,1.1,2020-09-02,43,2020-09-16 18:31:26
3903,1.21,1.04,1.14,estabilizando,1.1,1.1,2020-09-03,43,2020-09-16 18:31:26
3904,1.22,1.05,1.14,estabilizando,1.1,1.1,2020-09-04,43,2020-09-16 18:31:26
3905,1.22,1.05,1.15,estabilizando,1.1,1.1,2020-09-05,43,2020-09-16 18:31:26
3906,7.84,0.67,3.0,estabilizando,,,2020-03-20,50,2020-09-16 18:31:26
3907,6.65,0.66,2.82,estabilizando,,,2020-03-21,50,2020-09-16 18:31:26
3908,6.03,0.68,2.69,estabilizando,,,2020-03-22,50,2020-09-16 18:31:26
3909,5.59,0.66,2.58,estabilizando,,,2020-03-23,50,2020-09-16 18:31:26
3910,5.3100000000000005,0.7000000000000001,2.49,estabilizando,,,2020-03-24,50,2020-09-16 18:31:26
3911,5.0200000000000005,0.65,2.42,estabilizando,,,2020-03-25,50,2020-09-16 18:31:26
3912,4.8100000000000005,0.64,2.35,estabilizando,2.6,2.6,2020-03-26,50,2020-09-16 18:31:26
3913,4.65,0.65,2.29,estabilizando,2.5,2.5,2020-03-27,50,2020-09-16 18:31:26
3914,4.48,0.62,2.24,estabilizando,2.4,2.4,2020-03-28,50,2020-09-16 18:31:26
3915,4.36,0.63,2.2,estabilizando,2.4,2.4,2020-03-29,50,2020-09-16 18:31:26
3916,4.41,0.68,2.29,estabilizando,2.3,2.3,2020-03-30,50,2020-09-16 18:31:26
3917,4.25,0.68,2.22,estabilizando,2.3,2.3,2020-03-31,50,2020-09-16 18:31:26
3918,4.2700000000000005,0.75,2.28,estabilizando,2.3,2.3,2020-04-01,50,2020-09-16 18:31:26
3919,4.07,0.71,2.21,estabilizando,2.2,2.2,2020-04-02,50,2020-09-16 18:31:26
3920,3.92,0.7000000000000001,2.14,estabilizando,2.2,2.2,2020-04-03,50,2020-09-16 18:31:26
3921,3.79,0.6900000000000001,2.08,estabilizando,2.2,2.2,2020-04-04,50,2020-09-16 18:31:26
3922,3.66,0.66,2.03,estabilizando,2.2,2.2,2020-04-05,50,2020-09-16 18:31:26
3923,3.56,0.65,1.99,estabilizando,2.1,2.1,2020-04-06,50,2020-09-16 18:31:26
3924,3.49,0.67,1.95,estabilizando,2.1,2.1,2020-04-07,50,2020-09-16 18:31:26
3925,3.49,0.7000000000000001,1.99,estabilizando,2.1,2.1,2020-04-08,50,2020-09-16 18:31:26
3926,3.42,0.72,1.94,estabilizando,2.0,2.0,2020-04-09,50,2020-09-16 18:31:26
3927,3.29,0.66,1.9,estabilizando,2.0,2.0,2020-04-10,50,2020-09-16 18:31:26
3928,3.21,0.65,1.86,estabilizando,2.0,2.0,2020-04-11,50,2020-09-16 18:31:26
3929,3.16,0.67,1.83,estabilizando,1.9,1.9,2020-04-12,50,2020-09-16 18:31:26
3930,3.17,0.71,1.86,estabilizando,1.9,1.9,2020-04-13,50,2020-09-16 18:31:26
3931,3.0700000000000003,0.67,1.82,estabilizando,1.9,1.9,2020-04-14,50,2020-09-16 18:31:26
3932,3.0,0.66,1.79,estabilizando,1.9,1.9,2020-04-15,50,2020-09-16 18:31:26
3933,2.99,0.68,1.81,estabilizando,1.8,1.8,2020-04-16,50,2020-09-16 18:31:26
3934,2.92,0.67,1.77,estabilizando,1.8,1.8,2020-04-17,50,2020-09-16 18:31:26
3935,2.92,0.71,1.79,estabilizando,1.8,1.8,2020-04-18,50,2020-09-16 18:31:26
3936,2.86,0.71,1.75,estabilizando,1.8,1.8,2020-04-19,50,2020-09-16 18:31:26
3937,2.79,0.6900000000000001,1.72,estabilizando,1.8,1.8,2020-04-20,50,2020-09-16 18:31:26
3938,2.73,0.68,1.69,estabilizando,1.8,1.8,2020-04-21,50,2020-09-16 18:31:26
3939,2.7,0.7000000000000001,1.67,estabilizando,1.7,1.7,2020-04-22,50,2020-09-16 18:31:26
3940,2.65,0.6900000000000001,1.64,estabilizando,1.7,1.7,2020-04-23,50,2020-09-16 18:31:26
3941,2.62,0.68,1.65,estabilizando,1.7,1.7,2020-04-24,50,2020-09-16 18:31:26
3942,2.6,0.71,1.63,estabilizando,1.7,1.7,2020-04-25,50,2020-09-16 18:31:26
3943,2.53,0.67,1.61,estabilizando,1.7,1.7,2020-04-26,50,2020-09-16 18:31:26
3944,2.53,0.7000000000000001,1.61,estabilizando,1.6,1.6,2020-04-27,50,2020-09-16 18:31:26
3945,2.5,0.71,1.59,estabilizando,1.6,1.6,2020-04-28,50,2020-09-16 18:31:26
3946,2.45,0.6900000000000001,1.57,estabilizando,1.6,1.6,2020-04-29,50,2020-09-16 18:31:26
3947,2.38,0.66,1.53,estabilizando,1.6,1.6,2020-04-30,50,2020-09-16 18:31:26
3948,2.34,0.66,1.49,estabilizando,1.6,1.6,2020-05-01,50,2020-09-16 18:31:26
3949,2.29,0.64,1.45,estabilizando,1.5,1.5,2020-05-02,50,2020-09-16 18:31:26
3950,2.23,0.6,1.42,estabilizando,1.5,1.5,2020-05-03,50,2020-09-16 18:31:26
3951,2.23,0.62,1.41,estabilizando,1.5,1.5,2020-05-04,50,2020-09-16 18:31:26
3952,2.2,0.6,1.4,estabilizando,1.5,1.5,2020-05-05,50,2020-09-16 18:31:26
3953,2.22,0.63,1.42,estabilizando,1.4,1.4,2020-05-06,50,2020-09-16 18:31:26
3954,2.22,0.64,1.43,estabilizando,1.4,1.4,2020-05-07,50,2020-09-16 18:31:26
3955,2.26,0.6900000000000001,1.47,estabilizando,1.4,1.4,2020-05-08,50,2020-09-16 18:31:26
3956,2.24,0.68,1.47,estabilizando,1.4,1.4,2020-05-09,50,2020-09-16 18:31:26
3957,2.27,0.73,1.5,estabilizando,1.4,1.4,2020-05-10,50,2020-09-16 18:31:26
3958,2.28,0.76,1.52,estabilizando,1.5,1.5,2020-05-11,50,2020-09-16 18:31:26
3959,2.28,0.78,1.54,estabilizando,1.5,1.5,2020-05-12,50,2020-09-16 18:31:26
3960,2.29,0.8200000000000001,1.56,estabilizando,1.5,1.5,2020-05-13,50,2020-09-16 18:31:26
3961,2.29,0.85,1.57,estabilizando,1.5,1.5,2020-05-14,50,2020-09-16 18:31:26
3962,2.27,0.86,1.58,estabilizando,1.5,1.5,2020-05-15,50,2020-09-16 18:31:26
3963,2.27,0.89,1.6,estabilizando,1.6,1.6,2020-05-16,50,2020-09-16 18:31:26
3964,2.26,0.91,1.61,estabilizando,1.6,1.6,2020-05-17,50,2020-09-16 18:31:26
3965,2.27,0.96,1.62,estabilizando,1.6,1.6,2020-05-18,50,2020-09-16 18:31:26
3966,2.24,0.96,1.63,estabilizando,1.6,1.6,2020-05-19,50,2020-09-16 18:31:26
3967,2.24,1.0,1.64,estabilizando,1.6,1.6,2020-05-20,50,2020-09-16 18:31:26
3968,2.24,1.04,1.65,estabilizando,1.6,1.6,2020-05-21,50,2020-09-16 18:31:26
3969,2.22,1.05,1.66,estabilizando,1.6,1.6,2020-05-22,50,2020-09-16 18:31:26
3970,2.23,1.1,1.69,estabilizando,1.6,1.6,2020-05-23,50,2020-09-16 18:31:26
3971,2.23,1.14,1.71,estabilizando,1.7,1.7,2020-05-24,50,2020-09-16 18:31:26
3972,2.22,1.17,1.72,estabilizando,1.7,1.7,2020-05-25,50,2020-09-16 18:31:26
3973,2.19,1.18,1.72,estabilizando,1.7,1.7,2020-05-26,50,2020-09-16 18:31:26
3974,2.17,1.2,1.71,estabilizando,1.7,1.7,2020-05-27,50,2020-09-16 18:31:26
3975,2.12,1.19,1.67,estabilizando,1.7,1.7,2020-05-28,50,2020-09-16 18:31:26
3976,2.06,1.16,1.64,estabilizando,1.7,1.7,2020-05-29,50,2020-09-16 18:31:26
3977,2.0,1.13,1.6,estabilizando,1.7,1.7,2020-05-30,50,2020-09-16 18:31:26
3978,1.96,1.12,1.56,estabilizando,1.7,1.7,2020-05-31,50,2020-09-16 18:31:26
3979,1.91,1.09,1.52,estabilizando,1.6,1.6,2020-06-01,50,2020-09-16 18:31:26
3980,1.88,1.08,1.51,estabilizando,1.6,1.6,2020-06-02,50,2020-09-16 18:31:26
3981,1.88,1.11,1.5,estabilizando,1.6,1.6,2020-06-03,50,2020-09-16 18:31:26
3982,1.86,1.11,1.49,estabilizando,1.5,1.5,2020-06-04,50,2020-09-16 18:31:26
3983,1.84,1.11,1.49,estabilizando,1.5,1.5,2020-06-05,50,2020-09-16 18:31:26
3984,1.83,1.12,1.48,estabilizando,1.5,1.5,2020-06-06,50,2020-09-16 18:31:26
3985,1.79,1.09,1.47,estabilizando,1.5,1.5,2020-06-07,50,2020-09-16 18:31:26
3986,1.78,1.1,1.47,estabilizando,1.5,1.5,2020-06-08,50,2020-09-16 18:31:26
3987,1.78,1.12,1.47,estabilizando,1.5,1.5,2020-06-09,50,2020-09-16 18:31:26
3988,1.79,1.15,1.48,estabilizando,1.5,1.5,2020-06-10,50,2020-09-16 18:31:26
3989,1.78,1.15,1.49,estabilizando,1.5,1.5,2020-06-11,50,2020-09-16 18:31:26
3990,1.78,1.17,1.49,estabilizando,1.5,1.5,2020-06-12,50,2020-09-16 18:31:26
3991,1.79,1.2,1.5,estabilizando,1.5,1.5,2020-06-13,50,2020-09-16 18:31:26
3992,1.77,1.19,1.51,estabilizando,1.5,1.5,2020-06-14,50,2020-09-16 18:31:26
3993,1.77,1.21,1.51,estabilizando,1.5,1.5,2020-06-15,50,2020-09-16 18:31:26
3994,1.77,1.23,1.51,estabilizando,1.5,1.5,2020-06-16,50,2020-09-16 18:31:26
3995,1.75,1.22,1.51,estabilizando,1.5,1.5,2020-06-17,50,2020-09-16 18:31:26
3996,1.75,1.24,1.51,estabilizando,1.5,1.5,2020-06-18,50,2020-09-16 18:31:26
3997,1.73,1.23,1.5,estabilizando,1.5,1.5,2020-06-19,50,2020-09-16 18:31:26
3998,1.71,1.22,1.49,estabilizando,1.5,1.5,2020-06-20,50,2020-09-16 18:31:26
3999,1.71,1.24,1.49,estabilizando,1.5,1.5,2020-06-21,50,2020-09-16 18:31:26
4000,1.69,1.23,1.48,estabilizando,1.5,1.5,2020-06-22,50,2020-09-16 18:31:26
4001,1.68,1.23,1.47,estabilizando,1.5,1.5,2020-06-23,50,2020-09-16 18:31:26
4002,1.66,1.22,1.46,estabilizando,1.5,1.5,2020-06-24,50,2020-09-16 18:31:26
4003,1.64,1.21,1.45,estabilizando,1.5,1.5,2020-06-25,50,2020-09-16 18:31:26
4004,1.61,1.19,1.42,estabilizando,1.5,1.5,2020-06-26,50,2020-09-16 18:31:26
4005,1.59,1.18,1.41,estabilizando,1.5,1.5,2020-06-27,50,2020-09-16 18:31:26
4006,1.57,1.17,1.39,estabilizando,1.4,1.4,2020-06-28,50,2020-09-16 18:31:26
4007,1.56,1.17,1.38,estabilizando,1.4,1.4,2020-06-29,50,2020-09-16 18:31:26
4008,1.54,1.16,1.37,estabilizando,1.4,1.4,2020-06-30,50,2020-09-16 18:31:26
4009,1.53,1.15,1.36,estabilizando,1.4,1.4,2020-07-01,50,2020-09-16 18:31:26
4010,1.51,1.14,1.35,estabilizando,1.4,1.4,2020-07-02,50,2020-09-16 18:31:26
4011,1.5,1.14,1.34,estabilizando,1.4,1.4,2020-07-03,50,2020-09-16 18:31:26
4012,1.48,1.12,1.33,estabilizando,1.4,1.4,2020-07-04,50,2020-09-16 18:31:26
4013,1.47,1.12,1.32,estabilizando,1.3,1.3,2020-07-05,50,2020-09-16 18:31:26
4014,1.47,1.13,1.31,estabilizando,1.3,1.3,2020-07-06,50,2020-09-16 18:31:26
4015,1.46,1.12,1.31,estabilizando,1.3,1.3,2020-07-07,50,2020-09-16 18:31:26
4016,1.46,1.13,1.31,estabilizando,1.3,1.3,2020-07-08,50,2020-09-16 18:31:26
4017,1.46,1.13,1.31,estabilizando,1.3,1.3,2020-07-09,50,2020-09-16 18:31:26
4018,1.47,1.15,1.31,estabilizando,1.3,1.3,2020-07-10,50,2020-09-16 18:31:26
4019,1.46,1.14,1.31,estabilizando,1.3,1.3,2020-07-11,50,2020-09-16 18:31:26
4020,1.46,1.15,1.31,estabilizando,1.3,1.3,2020-07-12,50,2020-09-16 18:31:26
4021,1.44,1.13,1.31,estabilizando,1.3,1.3,2020-07-13,50,2020-09-16 18:31:26
4022,1.44,1.14,1.29,estabilizando,1.3,1.3,2020-07-14,50,2020-09-16 18:31:26
4023,1.42,1.12,1.28,estabilizando,1.3,1.3,2020-07-15,50,2020-09-16 18:31:26
4024,1.4,1.1,1.27,estabilizando,1.3,1.3,2020-07-16,50,2020-09-16 18:31:26
4025,1.39,1.1,1.25,estabilizando,1.3,1.3,2020-07-17,50,2020-09-16 18:31:26
4026,1.37,1.08,1.24,estabilizando,1.3,1.3,2020-07-18,50,2020-09-16 18:31:26
4027,1.37,1.08,1.24,estabilizando,1.3,1.3,2020-07-19,50,2020-09-16 18:31:26
4028,1.39,1.11,1.25,estabilizando,1.3,1.3,2020-07-20,50,2020-09-16 18:31:26
4029,1.4,1.12,1.27,estabilizando,1.3,1.3,2020-07-21,50,2020-09-16 18:31:26
4030,1.41,1.13,1.29,estabilizando,1.3,1.3,2020-07-22,50,2020-09-16 18:31:26
4031,1.42,1.15,1.3,estabilizando,1.3,1.3,2020-07-23,50,2020-09-16 18:31:26
4032,1.42,1.15,1.3,estabilizando,1.3,1.3,2020-07-24,50,2020-09-16 18:31:26
4033,1.41,1.14,1.29,estabilizando,1.3,1.3,2020-07-25,50,2020-09-16 18:31:26
4034,1.4,1.14,1.28,estabilizando,1.3,1.3,2020-07-26,50,2020-09-16 18:31:26
4035,1.38,1.12,1.26,estabilizando,1.3,1.3,2020-07-27,50,2020-09-16 18:31:26
4036,1.35,1.09,1.24,estabilizando,1.3,1.3,2020-07-28,50,2020-09-16 18:31:26
4037,1.34,1.09,1.22,estabilizando,1.3,1.3,2020-07-29,50,2020-09-16 18:31:26
4038,1.32,1.07,1.21,estabilizando,1.3,1.3,2020-07-30,50,2020-09-16 18:31:26
4039,1.31,1.06,1.2,estabilizando,1.2,1.2,2020-07-31,50,2020-09-16 18:31:26
4040,1.31,1.06,1.2,estabilizando,1.2,1.2,2020-08-01,50,2020-09-16 18:31:26
4041,1.31,1.06,1.2,estabilizando,1.2,1.2,2020-08-02,50,2020-09-16 18:31:26
4042,1.32,1.08,1.2,estabilizando,1.2,1.2,2020-08-03,50,2020-09-16 18:31:26
4043,1.31,1.07,1.2,estabilizando,1.2,1.2,2020-08-04,50,2020-09-16 18:31:26
4044,1.31,1.07,1.2,estabilizando,1.2,1.2,2020-08-05,50,2020-09-16 18:31:26
4045,1.3,1.06,1.19,estabilizando,1.2,1.2,2020-08-06,50,2020-09-16 18:31:26
4046,1.29,1.05,1.18,estabilizando,1.2,1.2,2020-08-07,50,2020-09-16 18:31:26
4047,1.28,1.04,1.18,estabilizando,1.2,1.2,2020-08-08,50,2020-09-16 18:31:26
4048,1.28,1.05,1.17,estabilizando,1.2,1.2,2020-08-09,50,2020-09-16 18:31:26
4049,1.27,1.04,1.16,estabilizando,1.2,1.2,2020-08-10,50,2020-09-16 18:31:26
4050,1.27,1.04,1.16,estabilizando,1.2,1.2,2020-08-11,50,2020-09-16 18:31:26
4051,1.26,1.03,1.16,estabilizando,1.2,1.2,2020-08-12,50,2020-09-16 18:31:26
4052,1.26,1.03,1.16,estabilizando,1.2,1.2,2020-08-13,50,2020-09-16 18:31:26
4053,1.26,1.03,1.16,estabilizando,1.2,1.2,2020-08-14,50,2020-09-16 18:31:26
4054,1.26,1.03,1.16,estabilizando,1.2,1.2,2020-08-15,50,2020-09-16 18:31:26
4055,1.25,1.02,1.16,estabilizando,1.2,1.2,2020-08-16,50,2020-09-16 18:31:26
4056,1.26,1.04,1.15,estabilizando,1.2,1.2,2020-08-17,50,2020-09-16 18:31:26
4057,1.24,1.02,1.14,estabilizando,1.2,1.2,2020-08-18,50,2020-09-16 18:31:26
4058,1.23,1.01,1.13,estabilizando,1.2,1.2,2020-08-19,50,2020-09-16 18:31:26
4059,1.22,1.0,1.13,estabilizando,1.1,1.1,2020-08-20,50,2020-09-16 18:31:26
4060,1.22,1.0,1.12,estabilizando,1.1,1.1,2020-08-21,50,2020-09-16 18:31:26
4061,1.21,0.99,1.11,estabilizando,1.1,1.1,2020-08-22,50,2020-09-16 18:31:26
4062,1.2,0.98,1.11,estabilizando,1.1,1.1,2020-08-23,50,2020-09-16 18:31:26
4063,1.2,0.98,1.1,estabilizando,1.1,1.1,2020-08-24,50,2020-09-16 18:31:26
4064,1.19,0.97,1.1,estabilizando,1.1,1.1,2020-08-25,50,2020-09-16 18:31:26
4065,1.19,0.97,1.1,estabilizando,1.1,1.1,2020-08-26,50,2020-09-16 18:31:26
4066,1.2,0.98,1.1,estabilizando,1.1,1.1,2020-08-27,50,2020-09-16 18:31:26
4067,1.2,0.98,1.1,estabilizando,1.1,1.1,2020-08-28,50,2020-09-16 18:31:26
4068,1.2,0.98,1.11,estabilizando,1.1,1.1,2020-08-29,50,2020-09-16 18:31:26
4069,1.21,0.99,1.11,estabilizando,1.1,1.1,2020-08-30,50,2020-09-16 18:31:26
4070,1.2,0.98,1.11,estabilizando,1.1,1.1,2020-08-31,50,2020-09-16 18:31:26
4071,1.2,0.99,1.1,estabilizando,1.1,1.1,2020-09-01,50,2020-09-16 18:31:26
4072,1.19,0.98,1.09,estabilizando,1.1,1.1,2020-09-02,50,2020-09-16 18:31:26
4073,1.18,0.97,1.08,estabilizando,1.1,1.1,2020-09-03,50,2020-09-16 18:31:26
4074,1.17,0.96,1.07,estabilizando,1.1,1.1,2020-09-04,50,2020-09-16 18:31:26
4075,1.16,0.95,1.06,estabilizando,1.1,1.1,2020-09-05,50,2020-09-16 18:31:26
4076,7.84,0.67,3.0,estabilizando,,,2020-03-26,51,2020-09-16 18:31:26
4077,7.13,0.66,2.9,estabilizando,,,2020-03-27,51,2020-09-16 18:31:26
4078,6.66,0.67,2.82,estabilizando,,,2020-03-28,51,2020-09-16 18:31:26
4079,6.82,0.78,3.0500000000000003,estabilizando,,,2020-03-29,51,2020-09-16 18:31:26
4080,6.17,0.74,2.88,estabilizando,,,2020-03-30,51,2020-09-16 18:31:26
4081,6.09,0.8300000000000001,3.0,estabilizando,,,2020-03-31,51,2020-09-16 18:31:26
4082,5.58,0.8300000000000001,2.81,estabilizando,2.9,2.9,2020-04-01,51,2020-09-16 18:31:26
4083,5.43,0.88,2.86,estabilizando,2.9,2.9,2020-04-02,51,2020-09-16 18:31:26
4084,5.21,0.92,2.85,estabilizando,2.9,2.9,2020-04-03,51,2020-09-16 18:31:26
4085,4.98,0.97,2.8000000000000003,estabilizando,2.9,2.9,2020-04-04,51,2020-09-16 18:31:26
4086,4.75,1.01,2.73,estabilizando,2.8,2.8,2020-04-05,51,2020-09-16 18:31:26
4087,4.36,0.92,2.54,estabilizando,2.8,2.8,2020-04-06,51,2020-09-16 18:31:26
4088,4.18,0.92,2.49,estabilizando,2.7,2.7,2020-04-07,51,2020-09-16 18:31:26
4089,3.94,0.9,2.35,estabilizando,2.7,2.7,2020-04-08,51,2020-09-16 18:31:26
4090,3.82,0.92,2.32,estabilizando,2.6,2.6,2020-04-09,51,2020-09-16 18:31:26
4091,3.62,0.88,2.2,estabilizando,2.5,2.5,2020-04-10,51,2020-09-16 18:31:26
4092,3.44,0.8300000000000001,2.11,estabilizando,2.4,2.4,2020-04-11,51,2020-09-16 18:31:26
